"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","grank","gene_symbol","dataset","cell_type"
1.9310558841137e-107,1.44005578081296,0.045,0.017,3.61648145976814e-103,"CTLex","22914",58,"KLRK1","Wu","T Cells"
5.01285912641353e-98,1.40928991582224,0.041,0.015,9.38808257194726e-94,"CTLex","11174",64,"ADAMTS6","Wu","T Cells"
1.24240805454661e-97,1.4142629750644,0.042,0.016,2.32678180455489e-93,"CTLex","23127",63,"COLGALT2","Wu","T Cells"
1.18601157945109e-94,1.37137368169596,0.045,0.018,2.22116248599601e-90,"CTLex","222256",68,"CDHR3","Wu","T Cells"
3.04461092394545e-94,1.78674606063112,0.026,0.008,5.70194733836504e-90,"CTLex","140564",39,"APOBEC3D","Wu","T Cells"
1.79599921455165e-81,1.79518856885049,0.022,0.006,3.36354732901233e-77,"CTLex","54762",38,"GRAMD1C","Wu","T Cells"
3.87643474663584e-79,1.68635986798319,0.025,0.008,7.2597869934996e-75,"CTLex","90102",45,"PHLDB2","Wu","T Cells"
5.18318216997854e-77,1.16607248198026,0.038,0.015,9.70706356793582e-73,"CTLex","101060038",99,"LINC02446","Wu","T Cells"
2.7560243773311e-70,1.20755992625164,0.043,0.019,5.16148245386568e-66,"CTLex","100188949",91,"LINC00426","Wu","T Cells"
1.97916851576378e-60,1.179815927537,0.038,0.017,3.70658679632241e-56,"CTLex","197135",96,"PATL2","Wu","T Cells"
4.30054406424711e-57,1.37023631201345,0.027,0.01,8.05405892352199e-53,"CTLex","225",69,"ABCD2","Wu","T Cells"
1.25686442155566e-56,1.20070329401083,0.033,0.014,2.35385568868944e-52,"CTLex","85379",93,"KIAA1671","Wu","T Cells"
2.37666598353433e-49,1.32581521426776,0.025,0.01,4.45102005396308e-45,"CTLex","10178",81,"TENM1","Wu","T Cells"
4.24212877396244e-49,1.3685366165576,0.022,0.008,7.94465876787686e-45,"CTLex","9124",70,"PDLIM1","Wu","T Cells"
6.73987475931191e-47,1.17944567345031,0.025,0.01,1.26224374492394e-42,"CTLex","8744",98,"TNFSF9","Wu","T Cells"
1.65515035669292e-44,1.3355329194746,0.021,0.008,3.0997655880145e-40,"CTLex","4288",79,"MKI67","Wu","T Cells"
7.79838362235846e-43,1.20624573279402,0.025,0.011,1.46048128479529e-38,"CTLex","338596",92,"ST8SIA6","Wu","T Cells"
1.92298743672489e-42,1.28436122305774,0.022,0.009,3.60137087149838e-38,"CTLex","53405",85,"CLIC5","Wu","T Cells"
4.41020142240599e-34,1.53822200134017,0.012,0.004,8.25942522388194e-30,"CTLex","100505746",52,"ITGB2-AS1","Wu","T Cells"
6.12830197403243e-27,1.42393669178664,0.011,0.004,1.14770839369679e-22,"CTLex","645432",62,"ARRDC5","Wu","T Cells"
0,1.1909196413485,0.594,0.324,0,"Tet","29909",16,"GPR171","Wu","T Cells"
0,0.816393219987412,0.781,0.537,0,"Tet","2908",85,"NR3C1","Wu","T Cells"
0,0.942180123360293,0.597,0.361,0,"Tet","2289",42,"FKBP5","Wu","T Cells"
0,0.965232887952011,0.511,0.276,0,"Tet","50852",37,"TRAT1","Wu","T Cells"
0,1.0829931562982,0.604,0.371,0,"Tet","11010",22,"GLIPR1","Wu","T Cells"
0,0.778885655949451,0.868,0.638,0,"Tet","301",99,"ANXA1","Wu","T Cells"
0,1.19885731106096,0.448,0.221,0,"Tet","9258",14,"MFHAS1","Wu","T Cells"
0,0.941730224026616,0.967,0.782,0,"Tet","3575",43,"IL7R","Wu","T Cells"
0,0.787599681570198,0.445,0.263,0,"Tet","23243",97,"ANKRD28","Wu","T Cells"
0,0.915222721964261,0.409,0.232,0,"Tet","5734",55,"PTGER4","Wu","T Cells"
0,0.929761705298848,0.403,0.23,0,"Tet","51303",49,"FKBP11","Wu","T Cells"
0,1.01307809616378,0.326,0.169,0,"Tet","1233",29,"CCR4","Wu","T Cells"
0,0.852844094044173,0.421,0.27,0,"Tet","7798",73,"LUZP1","Wu","T Cells"
0,0.964942070028409,0.317,0.174,0,"Tet","340061",38,"STING1","Wu","T Cells"
0,0.854684086284198,0.343,0.206,0,"Tet","6654",72,"SOS1","Wu","T Cells"
0,1.44132898752581,0.222,0.086,0,"Tet","288",6,"ANK3","Wu","T Cells"
0,1.16540164088278,0.26,0.125,0,"Tet","10800",17,"CYSLTR1","Wu","T Cells"
0,0.903462881211827,0.272,0.15,0,"Tet","84250",60,"SLF1","Wu","T Cells"
0,0.993360892575128,0.244,0.129,0,"Tet","132720",32,"FAM241A","Wu","T Cells"
0,1.23794474348337,0.165,0.075,0,"Tet","53822",12,"FXYD7","Wu","T Cells"
0,1.19283234983523,0.162,0.074,0,"Tet","27344",15,"PCSK1N","Wu","T Cells"
1.94656399427532e-301,1.03328311495165,0.196,0.1,3.64552504847882e-297,"Tet","51599",26,"LSR","Wu","T Cells"
8.66998772424777e-288,0.87496516506931,0.224,0.122,1.62371530099712e-283,"Tet","51176",65,"LEF1","Wu","T Cells"
1.14081375648555e-260,0.811363791698449,0.258,0.153,2.13651600314614e-256,"Tet","474344",88,"GIMAP6","Wu","T Cells"
9.63216681059961e-257,1.03644061353158,0.144,0.068,1.8039122002891e-252,"Tet","959",25,"CD40LG","Wu","T Cells"
3.18644950400533e-252,0.7936019081882,0.233,0.134,5.96758263110119e-248,"Tet","387357",94,"THEMIS","Wu","T Cells"
1.53276871159771e-225,0.936696702526826,0.177,0.095,2.8705692430802e-221,"Tet","55450",46,"CAMK2N1","Wu","T Cells"
7.22519057417108e-223,1.06548570771771,0.141,0.07,1.35313369073076e-218,"Tet","8821",24,"INPP4B","Wu","T Cells"
7.64691597054084e-210,1.40931853825717,0.075,0.028,1.43211442296289e-205,"Tet","9734",7,"HDAC9","Wu","T Cells"
2.72895292733528e-196,0.83319100472969,0.193,0.112,5.11078304231351e-192,"Tet","256987",78,"SERINC5","Wu","T Cells"
8.0395016690816e-189,1.31035044455355,0.07,0.027,1.5056378725856e-184,"Tet","3673",10,"ITGA2","Wu","T Cells"
7.18399558690593e-181,1.69924822583295,0.046,0.014,1.34541869351574e-176,"Tet","8612",1,"PLPP2","Wu","T Cells"
6.71467096009372e-178,1.07396004190059,0.109,0.053,1.25752357740635e-173,"Tet","10207",23,"PATJ","Wu","T Cells"
4.91775338557176e-175,0.807836560452669,0.198,0.121,9.20996854049879e-171,"Tet","360",90,"AQP3","Wu","T Cells"
1.52345431517034e-157,0.936247739343127,0.121,0.064,2.85312524145101e-153,"Tet","80162",47,"PGGHG","Wu","T Cells"
7.77691276850647e-150,0.81324347768879,0.139,0.079,1.45646022328589e-145,"Tet","3800",86,"KIF5C","Wu","T Cells"
4.45787631430763e-149,0.821900430350875,0.156,0.092,8.34871076143534e-145,"Tet","152189",82,"CMTM8","Wu","T Cells"
2.1572293246831e-141,0.975666635643072,0.111,0.059,4.0400590792665e-137,"Tet","4609",33,"MYC","Wu","T Cells"
1.26117478782022e-140,1.16079111107344,0.068,0.03,2.3619281426297e-136,"Tet","1917",18,"EEF1A2","Wu","T Cells"
2.64114460861952e-140,0.948558939690158,0.106,0.056,4.94633562302263e-136,"Tet","10200",41,"MPHOSPH6","Wu","T Cells"
4.72866095845177e-140,1.13912710738895,0.079,0.037,8.85583624298848e-136,"Tet","92",19,"ACVR2A","Wu","T Cells"
1.48161653298022e-130,0.937642942960617,0.095,0.049,2.77477144296536e-126,"Tet","151011",45,"SEPTIN10","Wu","T Cells"
2.6644867432906e-129,1.40156961441031,0.047,0.018,4.99005077283464e-125,"Tet","164832",8,"LONRF2","Wu","T Cells"
1.08748535595054e-126,0.910921659176944,0.108,0.059,2.03664257462417e-122,"Tet","23348",58,"DOCK9","Wu","T Cells"
3.51917533983731e-116,0.926860553705847,0.092,0.049,6.59071157644731e-112,"Tet","256380",50,"SCML4","Wu","T Cells"
3.50366106227997e-114,1.27014259356235,0.056,0.025,6.56165643743792e-110,"Tet","7291",11,"TWIST1","Wu","T Cells"
4.24800035347946e-113,0.827924605217528,0.111,0.063,7.95565506199633e-109,"Tet","944",80,"TNFSF8","Wu","T Cells"
1.6086126989572e-106,0.77869772792915,0.13,0.08,3.01260986260704e-102,"Tet","84981",100,"MIR22HG","Wu","T Cells"
4.78199696668684e-104,1.22543274838049,0.049,0.021,8.95572391921111e-100,"Tet","285600",13,"KIAA0825","Wu","T Cells"
9.28094872354146e-100,0.869675828108404,0.088,0.048,1.73813607694484e-95,"Tet","10100",67,"TSPAN2","Wu","T Cells"
6.45329534049104e-98,0.941241471264167,0.071,0.036,1.20857315136716e-93,"Tet","64386",44,"MMP25","Wu","T Cells"
9.84348218607336e-98,0.920719873713824,0.081,0.044,1.84348734380782e-93,"Tet","6916",53,"TBXAS1","Wu","T Cells"
1.75760347981309e-90,1.60378825797701,0.029,0.01,3.29163979699395e-86,"Tet","9023",3,"CH25H","Wu","T Cells"
2.49921613453591e-88,0.881776583563278,0.074,0.04,4.68053197675885e-84,"Tet","1534",63,"CYB561","Wu","T Cells"
2.71175544170573e-85,0.829939826726366,0.082,0.047,5.07857559122648e-81,"Tet","6840",79,"SVIL","Wu","T Cells"
1.37528378082098e-84,1.01854231182091,0.058,0.029,2.57563146472153e-80,"Tet","102724246",28,"TTC39C-AS1","Wu","T Cells"
9.49006922636191e-79,1.54246486958822,0.024,0.008,1.77730016471306e-74,"Tet","26290",4,"GALNT8","Wu","T Cells"
2.26814531478511e-75,0.889249020982648,0.067,0.037,4.24778254552955e-71,"Tet","79710",61,"MORC4","Wu","T Cells"
1.27170514034548e-74,0.858220508238269,0.068,0.038,2.38164938683901e-70,"Tet","129804",70,"FBLN7","Wu","T Cells"
6.30543164806589e-74,1.66135094989952,0.019,0.006,1.18088123904978e-69,"Tet","79722",2,"ANKRD55","Wu","T Cells"
3.9820832471774e-72,0.911904215404367,0.053,0.028,7.45764550531383e-68,"Tet","7704",57,"ZBTB16","Wu","T Cells"
2.19205459011843e-58,0.881913651752527,0.051,0.028,4.1052798363738e-54,"Tet","10174",62,"SORBS3","Wu","T Cells"
4.08760452281315e-57,1.49879903590643,0.018,0.007,7.65526575032447e-53,"Tet","1636",5,"ACE","Wu","T Cells"
6.64726360283986e-56,1.38554320577174,0.02,0.008,1.24489952753985e-51,"Tet","4016",9,"LOXL1","Wu","T Cells"
9.23302243477686e-55,0.83462277600445,0.053,0.03,1.72916044158501e-50,"Tet","10045",76,"SH2D3A","Wu","T Cells"
1.28004068280887e-54,0.948619929251202,0.039,0.02,2.39726019076445e-50,"Tet","3897",40,"L1CAM","Wu","T Cells"
1.30701807963623e-53,0.816776655050138,0.06,0.035,2.44778345954273e-49,"Tet","79442",84,"LRRC2","Wu","T Cells"
9.14531533959687e-53,1.0022902906139,0.03,0.014,1.7127346567997e-48,"Tet","6691",31,"SPINK2","Wu","T Cells"
3.34220884749328e-49,0.812886146700485,0.048,0.027,6.25928872958542e-45,"Tet","157638",87,"LRATD2","Wu","T Cells"
9.08523156143998e-48,0.834365060191396,0.046,0.026,1.70148216682648e-43,"Tet","9781",77,"RNF144A","Wu","T Cells"
1.29882286160491e-47,1.02053289015468,0.03,0.015,2.43243545521368e-43,"Tet","120224",27,"TMEM45B","Wu","T Cells"
7.8033471814192e-44,1.11154513175407,0.024,0.011,1.46141086013619e-39,"Tet","65989",21,"DLK2","Wu","T Cells"
7.28466088195474e-43,1.11567579630111,0.023,0.011,1.36427128997248e-38,"Tet","81693",20,"AMN","Wu","T Cells"
9.73028901464726e-41,0.91671681465908,0.032,0.017,1.82228852666314e-36,"Tet","22891",54,"ZNF365","Wu","T Cells"
2.23986857373629e-36,0.912535637855568,0.029,0.015,4.19482586489332e-32,"Tet","340526",56,"RTL5","Wu","T Cells"
4.64867583333991e-34,0.851692403104511,0.031,0.017,8.70604010067898e-30,"Tet","219738",75,"FAM241B","Wu","T Cells"
1.9230968365674e-33,0.904562479479051,0.027,0.015,3.60157575552342e-29,"Tet","260425",59,"MAGI3","Wu","T Cells"
2.65592419414483e-33,0.823329142160687,0.032,0.018,4.97401483079445e-29,"Tet","2775",81,"GNAO1","Wu","T Cells"
5.37105438352936e-33,1.00568148820547,0.022,0.011,1.00589106494738e-28,"Tet","23305",30,"ACSL6","Wu","T Cells"
8.01882861194166e-33,0.855353977208291,0.028,0.015,1.50176622244443e-28,"Tet","55349",71,"CHDH","Wu","T Cells"
1.09289758061798e-32,0.878804780543019,0.027,0.015,2.04677858898136e-28,"Tet","58473",64,"PLEKHB1","Wu","T Cells"
4.0845786155947e-30,0.964107807928305,0.021,0.011,7.64959883128575e-26,"Tet","84101",39,"USP44","Wu","T Cells"
8.73462006830376e-30,0.859104837744745,0.026,0.014,1.63581964639193e-25,"Tet","84293",69,"PRXL2A","Wu","T Cells"
5.67019890545366e-29,0.971378211918932,0.02,0.01,1.06191485101336e-24,"Tet","7757",35,"ZNF208","Wu","T Cells"
6.18282722334718e-29,0.80442407012484,0.029,0.017,1.15791988238846e-24,"Tet","201134",91,"CEP112","Wu","T Cells"
1.16041861809651e-28,0.790173811186687,0.03,0.017,2.17323198797115e-24,"Tet","132014",96,"IL17RE","Wu","T Cells"
2.82899362554848e-28,0.974837850374841,0.02,0.01,5.29813926192719e-24,"Tet","6019",34,"RLN2","Wu","T Cells"
8.0838219697612e-27,0.923360411747161,0.02,0.011,1.51393817849688e-22,"Tet","84451",52,"MAP3K21","Wu","T Cells"
1.69944151046512e-26,0.874368259523929,0.023,0.012,3.18271406079907e-22,"Tet","100127983",66,"C8orf88","Wu","T Cells"
4.70677521452782e-25,0.969736193990426,0.017,0.009,8.81484862176769e-21,"Tet","5217",36,"PFN2","Wu","T Cells"
2.96742590163632e-24,0.802862812760068,0.024,0.014,5.5573952285845e-20,"Tet","100129726",92,"LINC01126","Wu","T Cells"
8.61474051864951e-24,0.926249572307444,0.018,0.009,1.61336860433268e-19,"Tet","9372",51,"ZFYVE9","Wu","T Cells"
1.37207588226465e-22,0.808477822555612,0.021,0.012,2.56962371230524e-18,"Tet","6920",89,"TCEA3","Wu","T Cells"
7.16055210289369e-21,0.819273801212808,0.02,0.011,1.34102819782993e-16,"Tet","284098",83,"PIGW","Wu","T Cells"
7.35698346653004e-21,0.933064451220242,0.015,0.008,1.37781586361175e-16,"Tet","3397",48,"ID1","Wu","T Cells"
1.29617315021237e-19,0.780566132179705,0.02,0.012,2.42747307571773e-15,"Tet","114801",98,"TMEM200A","Wu","T Cells"
1.96148698994199e-17,0.86112012835502,0.015,0.008,3.67347283476336e-13,"Tet","387856",68,"CCDC184","Wu","T Cells"
3.12510905087419e-16,0.85266418187817,0.014,0.008,5.85270423047719e-12,"Tet","3714",74,"JAG2","Wu","T Cells"
1.84952418780664e-15,0.792718933255988,0.015,0.009,3.46378889892427e-11,"Tet","643707",95,"GOLGA6L4","Wu","T Cells"
1.25450458663591e-14,0.795126325542751,0.014,0.008,2.34943618985173e-10,"Tet","220164",93,"DOK6","Wu","T Cells"
0,1.69252654348235,0.726,0.304,0,"cmTreg","112597",23,"CYTOR","Wu","T Cells"
0,2.06528953197601,0.59,0.169,0,"cmTreg","541471",15,"MIR4435-2HG","Wu","T Cells"
0,1.4113392991291,0.701,0.28,0,"cmTreg","201633",37,"TIGIT","Wu","T Cells"
0,2.29826067138477,0.545,0.13,0,"cmTreg","6402",8,"SELL","Wu","T Cells"
0,1.63363255595143,0.585,0.221,0,"cmTreg","10365",27,"KLF2","Wu","T Cells"
0,2.19309248497676,0.497,0.134,0,"cmTreg","219790",12,"RTKN2","Wu","T Cells"
0,1.33391251517902,0.774,0.43,0,"cmTreg","4050",44,"LTB","Wu","T Cells"
0,2.29740668159755,0.342,0.057,0,"cmTreg","50943",9,"FOXP3","Wu","T Cells"
0,1.30940220631443,0.461,0.18,0,"cmTreg","939",46,"CD27","Wu","T Cells"
0,1.52310658626047,0.484,0.211,0,"cmTreg","25939",33,"SAMHD1","Wu","T Cells"
0,1.63026070963512,0.387,0.116,0,"cmTreg","22807",28,"IKZF2","Wu","T Cells"
0,1.30081938123658,0.382,0.128,0,"cmTreg","9882",49,"TBC1D4","Wu","T Cells"
0,1.11134173809682,0.562,0.32,0,"cmTreg","125488",76,"TTC39C","Wu","T Cells"
0,1.21813739535013,0.451,0.22,0,"cmTreg","80342",56,"TRAF3IP3","Wu","T Cells"
0,1.36398078932304,0.358,0.131,0,"cmTreg","115362",42,"GBP5","Wu","T Cells"
0,1.09019079151954,0.576,0.35,0,"cmTreg","9958",81,"USP15","Wu","T Cells"
0,1.15120566448689,0.427,0.217,0,"cmTreg","8027",70,"STAM","Wu","T Cells"
0,2.34791028977302,0.259,0.05,0,"cmTreg","92565",7,"FANK1","Wu","T Cells"
0,1.15508870401902,0.411,0.212,0,"cmTreg","8631",69,"SKAP1","Wu","T Cells"
0,1.07704967051355,0.381,0.185,0,"cmTreg","149628",83,"PYHIN1","Wu","T Cells"
0,1.83894498315677,0.28,0.088,0,"cmTreg","9214",18,"FCMR","Wu","T Cells"
0,1.80015671343703,0.239,0.073,0,"cmTreg","7273",19,"TTN","Wu","T Cells"
0,1.1337092989877,0.271,0.109,0,"cmTreg","1493",72,"CTLA4","Wu","T Cells"
0,1.56921699311127,0.253,0.095,0,"cmTreg","8379",30,"MAD1L1","Wu","T Cells"
0,2.23530628219319,0.156,0.033,0,"cmTreg","2153",11,"F5","Wu","T Cells"
0,2.06883294976822,0.126,0.032,0,"cmTreg","221184",14,"CPNE2","Wu","T Cells"
0,2.72993260977911,0.067,0.01,0,"cmTreg","101929625",1,"LINC01727","Wu","T Cells"
2.22371234838084e-306,1.1911650539438,0.379,0.193,4.16456848604764e-302,"cmTreg","57175",61,"CORO1B","Wu","T Cells"
7.54793568162143e-301,1.88864871443574,0.124,0.033,1.41357739445406e-296,"cmTreg","285025",17,"CCDC141","Wu","T Cells"
7.98613519432232e-293,2.66917082443137,0.062,0.01,1.49564339919268e-288,"cmTreg","441501",2,"LINC00891","Wu","T Cells"
3.47051443689347e-274,1.18441298830117,0.372,0.197,6.49957943741408e-270,"cmTreg","6653",63,"SORL1","Wu","T Cells"
9.69003995799786e-274,1.63707376552485,0.171,0.059,1.81475068333384e-269,"cmTreg","100130231",26,"LINC00861","Wu","T Cells"
5.15831614514887e-264,1.37645892469009,0.223,0.091,9.6604944766348e-260,"cmTreg","4689",40,"NCF4","Wu","T Cells"
2.84215077032349e-260,1.28691776530187,0.258,0.114,5.32277996266183e-256,"cmTreg","100506334",51,"LINC00649","Wu","T Cells"
3.48879459774759e-241,1.20841502484669,0.273,0.128,6.53381452266168e-237,"cmTreg","51176",58,"LEF1","Wu","T Cells"
4.70009042980058e-241,1.12712680992791,0.316,0.16,8.80232935693053e-237,"cmTreg","81575",73,"APOLD1","Wu","T Cells"
3.35977425384379e-238,1.92114210535771,0.108,0.03,6.29218522259865e-234,"cmTreg","27018",16,"BEX3","Wu","T Cells"
9.65768839642068e-232,1.70477821125447,0.129,0.041,1.80869188288167e-227,"cmTreg","9200",22,"HACD1","Wu","T Cells"
5.79810042693249e-206,2.40551342050639,0.054,0.01,1.08586824795592e-201,"cmTreg","338596",6,"ST8SIA6","Wu","T Cells"
5.88193335923837e-200,1.20730382825543,0.214,0.096,1.10156847951816e-195,"cmTreg","5452",59,"POU2F2","Wu","T Cells"
5.53203385358298e-194,1.57763297596804,0.118,0.04,1.03603930009902e-189,"cmTreg","56899",29,"ANKS1B","Wu","T Cells"
7.91472901853147e-188,1.06462301463897,0.252,0.125,1.48227045059057e-183,"cmTreg","360",87,"AQP3","Wu","T Cells"
2.2855844044128e-186,1.16372723626747,0.211,0.097,4.2804424725843e-182,"cmTreg","3384",65,"ICAM2","Wu","T Cells"
3.06528444113014e-172,1.64270006544695,0.101,0.033,5.74066470134852e-168,"cmTreg","5334",24,"PLCL1","Wu","T Cells"
1.84907556319052e-166,1.09709489553815,0.176,0.078,3.46294871474321e-162,"cmTreg","28986",80,"MAGEH1","Wu","T Cells"
1.33318398024008e-165,1.78493982226318,0.088,0.028,2.49678695819362e-161,"cmTreg","51301",20,"GCNT4","Wu","T Cells"
9.41681703889203e-160,1.51106043986805,0.108,0.038,1.7635814950437e-155,"cmTreg","64375",34,"IKZF4","Wu","T Cells"
1.3130228048555e-158,2.4691005297614,0.039,0.007,2.45902910893337e-154,"cmTreg","338811",4,"TAFA2","Wu","T Cells"
1.48154476115739e-155,1.09805648970083,0.225,0.115,2.77463702869556e-151,"cmTreg","9830",79,"TRIM14","Wu","T Cells"
2.06502551159689e-141,1.06349538416927,0.211,0.109,3.86737977811865e-137,"cmTreg","596",88,"BCL2","Wu","T Cells"
2.80317276682594e-131,1.06041485801676,0.2,0.103,5.24978195771163e-127,"cmTreg","4118",89,"MAL","Wu","T Cells"
1.50649326863301e-130,1.07536082954788,0.18,0.089,2.82136059349591e-126,"cmTreg","3955",84,"LFNG","Wu","T Cells"
2.70815880058473e-129,1.53925958592555,0.088,0.031,5.07183980173509e-125,"cmTreg","23113",32,"CUL9","Wu","T Cells"
2.37336087060294e-125,1.06857892499482,0.156,0.073,4.44483023846519e-121,"cmTreg","8038",85,"ADAM12","Wu","T Cells"
1.99110254783368e-122,2.26801515956027,0.036,0.008,3.72893685158292e-118,"cmTreg","115352",10,"FCRL3","Wu","T Cells"
5.70905113970196e-112,1.18927551081711,0.125,0.056,1.06919109744338e-107,"cmTreg","9290",62,"GPR55","Wu","T Cells"
3.3466894831335e-109,1.30765280824693,0.103,0.043,6.26768006401242e-105,"cmTreg","3070",47,"HELLS","Wu","T Cells"
1.17669481578875e-108,1.02252533333737,0.161,0.081,2.20371405100918e-104,"cmTreg","221078",95,"NSUN6","Wu","T Cells"
3.66165596426338e-106,1.00395014275824,0.165,0.084,6.85754928987245e-102,"cmTreg","338799",99,"LINC01089","Wu","T Cells"
4.98155079190942e-104,2.11048859579943,0.034,0.007,9.32944832308797e-100,"cmTreg","2615",13,"LRRC32","Wu","T Cells"
4.84140820042871e-99,1.28774212811797,0.095,0.04,9.06698927776288e-95,"cmTreg","9603",50,"NFE2L3","Wu","T Cells"
4.21336476674418e-88,1.1603335842885,0.094,0.041,7.8907895351585e-84,"cmTreg","134637",67,"ADAT2","Wu","T Cells"
2.24156653398529e-86,1.3117939055518,0.082,0.034,4.19800580484765e-82,"cmTreg","266747",45,"RGL4","Wu","T Cells"
5.50949109412206e-85,1.00120951505839,0.068,0.026,1.03181749210718e-80,"cmTreg","3904",100,"LAIR2","Wu","T Cells"
1.31404470011432e-78,1.48180414056223,0.056,0.021,2.46094291437409e-74,"cmTreg","116832",36,"RPL39L","Wu","T Cells"
3.03150880907834e-74,1.00763540157482,0.116,0.059,5.67740969764191e-70,"cmTreg","9953",98,"HS3ST3B1","Wu","T Cells"
2.61697199451893e-69,1.06750721104022,0.099,0.049,4.90106515133505e-65,"cmTreg","10098",86,"TSPAN5","Wu","T Cells"
9.90594084480805e-62,1.71827685959189,0.032,0.01,1.85518460141565e-57,"cmTreg","2272",21,"FHIT","Wu","T Cells"
8.25772494300871e-58,1.49638601038142,0.039,0.014,1.54650672732667e-53,"cmTreg","25992",35,"SNED1","Wu","T Cells"
4.04613005757516e-57,1.13737245368306,0.056,0.024,7.57759237182677e-53,"cmTreg","3382",71,"ICA1","Wu","T Cells"
2.07883407888879e-55,2.40576577808021,0.011,0.002,3.89324046294293e-51,"cmTreg","6860",5,"SYT4","Wu","T Cells"
2.01617838859693e-52,1.30150058126534,0.048,0.02,3.77589888616432e-48,"cmTreg","100188949",48,"LINC00426","Wu","T Cells"
3.17268617037889e-52,1.02966385989554,0.077,0.038,5.94180665988558e-48,"cmTreg","57559",93,"STAMBPL1","Wu","T Cells"
8.18618582662462e-52,2.48802755004478,0.011,0.002,1.53310888161026e-47,"cmTreg","10216",3,"PRG4","Wu","T Cells"
1.13989903586973e-51,1.08355148410797,0.07,0.034,2.13480291437684e-47,"cmTreg","10626",82,"TRIM16","Wu","T Cells"
6.30927248846588e-48,1.25370507016895,0.046,0.019,1.18160055163989e-43,"cmTreg","222256",54,"CDHR3","Wu","T Cells"
1.99019273148683e-47,1.16043553149098,0.06,0.028,3.72723294752854e-43,"cmTreg","145508",66,"CEP128","Wu","T Cells"
8.5494051656179e-46,1.55755597559232,0.028,0.01,1.60113259941692e-41,"cmTreg","326624",31,"RAB37","Wu","T Cells"
1.27410880121098e-40,1.63933506706206,0.023,0.007,2.38615096290792e-36,"cmTreg","92691",25,"TMEM169","Wu","T Cells"
2.76718356258678e-36,1.37428538399559,0.029,0.011,5.18238137601252e-32,"cmTreg","55423",41,"SIRPG","Wu","T Cells"
2.73985071330481e-34,1.16628055795166,0.038,0.017,5.13119241587725e-30,"cmTreg","22954",64,"TRIM32","Wu","T Cells"
1.23413478764413e-32,1.03190042437166,0.046,0.022,2.31128763029993e-28,"cmTreg","64108",92,"RTP4","Wu","T Cells"
2.27588628917888e-32,1.099760228489,0.039,0.018,4.26227984237421e-28,"cmTreg","3655",78,"ITGA6","Wu","T Cells"
2.73726743197828e-26,1.37650060510509,0.02,0.008,5.12635444660893e-22,"cmTreg","3595",39,"IL12RB2","Wu","T Cells"
2.90532602531931e-26,1.2653320733473,0.026,0.011,5.441094580218e-22,"cmTreg","161582",52,"DNAAF4","Wu","T Cells"
4.21453171315237e-26,1.21641827435363,0.026,0.011,7.89297499239175e-22,"cmTreg","3305",57,"HSPA1L","Wu","T Cells"
1.82450174760006e-25,1.20257994271795,0.026,0.011,3.4169268729054e-21,"cmTreg","340547",60,"VSIG1","Wu","T Cells"
5.38741255532726e-25,1.0515583883566,0.039,0.02,1.00895462336169e-20,"cmTreg","729857",90,"RGPD2","Wu","T Cells"
7.17645368331552e-25,1.11381423398684,0.028,0.013,1.34400624581133e-20,"cmTreg","84969",75,"TOX2","Wu","T Cells"
1.13415498507121e-23,1.34332075695996,0.02,0.008,2.12404545604137e-19,"cmTreg","286442",43,"LINC01281","Wu","T Cells"
1.60969522357555e-23,1.15933381343129,0.024,0.01,3.01463721471228e-19,"cmTreg","116449",68,"CLNK","Wu","T Cells"
2.97036393553725e-23,1.04289615344932,0.032,0.016,5.56289757847416e-19,"cmTreg","401207",91,"C5orf63","Wu","T Cells"
9.30405354106995e-23,1.25861053236159,0.021,0.009,1.74246314717158e-18,"cmTreg","642273",53,"FAM110C","Wu","T Cells"
2.26381612330022e-21,1.10457010418625,0.026,0.012,4.23967483571665e-17,"cmTreg","159371",77,"SLC35G1","Wu","T Cells"
2.29117634490836e-20,1.22573900474067,0.018,0.008,4.29091505874437e-16,"cmTreg","6956",55,"TRAV6","Wu","T Cells"
1.46613596009191e-18,1.0110360045912,0.027,0.013,2.74577942606013e-14,"cmTreg","2053",97,"EPHX2","Wu","T Cells"
2.60279570230796e-18,1.11759799867709,0.022,0.01,4.87451579128236e-14,"cmTreg","57082",74,"KNL1","Wu","T Cells"
6.33554145324436e-18,1.02374967542388,0.024,0.012,1.1865202033636e-13,"cmTreg","25840",94,"TMT1A","Wu","T Cells"
1.00073288583452e-14,1.01928961873229,0.019,0.009,1.87417254859089e-10,"cmTreg","130367",96,"SGPP2","Wu","T Cells"
2.43189351826880e-12,1.37799320820897,0.014,0.007,4.55445018101382e-08,"cmTreg","5367",38,"PMCH","Wu","T Cells"
0,3.08549329041593,0.89,0.242,0,"eTreg","201633",24,"TIGIT","Wu","T Cells"
0,3.18004054079691,0.734,0.136,0,"eTreg","541471",18,"MIR4435-2HG","Wu","T Cells"
0,2.29338549262183,0.805,0.277,0,"eTreg","112597",59,"CYTOR","Wu","T Cells"
0,4.89062273533773,0.549,0.024,0,"eTreg","50943",2,"FOXP3","Wu","T Cells"
0,2.63930049120068,0.739,0.222,0,"eTreg","114769",37,"CARD16","Wu","T Cells"
0,3.27395334434307,0.584,0.1,0,"eTreg","3559",17,"IL2RA","Wu","T Cells"
